76	[8, 7, 10, 2, 14, 3, 12, 4, 1, 11, 6, 9, 5, 0, 13]	69.1	0.9997738877655453	0.04037313542749643	[8, 7, 10, 2, 14, 3, 12, 4, 1, 11, 6, 9, 5, 0, 13]	69.1	diterima
77	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 6, 9, 5, 0, 4]	70.0	0.9999029914916957	0.048284420618913027	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 6, 9, 5, 0, 4]	70.0	diterima
78	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 6, 5, 9, 0, 4]	77.0	0.9992449826471405	0.11165103669065213	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 6, 5, 9, 0, 4]	77.0	diterima
79	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 9, 5, 6, 0, 4]	71.0	-	-	[8, 7, 10, 2, 14, 3, 12, 13, 1, 11, 9, 5, 6, 0, 4]	71.0	diterima
80	[8, 7, 10, 2, 14, 3, 12, 13, 1, 5, 9, 11, 6, 0, 4]	69.0	-	-	[8, 7, 10, 2, 14, 3, 12, 13, 1, 5, 9, 11, 6, 0, 4]	69.0	diterima
81	[11, 7, 10, 2, 14, 3, 12, 13, 1, 5, 9, 8, 6, 0, 4]	66.0	-	-	[11, 7, 10, 2, 14, 3, 12, 13, 1, 5, 9, 8, 6, 0, 4]	66.0	diterima
82	[11, 5, 10, 2, 14, 3, 12, 13, 1, 7, 9, 8, 6, 0, 4]	70.0	0.9995667617032514	0.8957377653550095	[11, 5, 10, 2, 14, 3, 12, 13, 1, 7, 9, 8, 6, 0, 4]	70.0	diterima
83	[11, 12, 10, 2, 14, 3, 5, 13, 1, 7, 9, 8, 6, 0, 4]	64.0	-	-	[11, 12, 10, 2, 14, 3, 5, 13, 1, 7, 9, 8, 6, 0, 4]	64.0	diterima
84	[11, 12, 10, 2, 14, 3, 5, 7, 1, 13, 9, 8, 6, 0, 4]	66.0	0.9997829234956901	0.6991781155731451	[11, 12, 10, 2, 14, 3, 5, 7, 1, 13, 9, 8, 6, 0, 4]	66.0	diterima
85	[11, 12, 10, 2, 14, 4, 5, 7, 1, 13, 9, 8, 6, 0, 3]	69.0	0.9996740770451135	0.6748574030858107	[11, 12, 10, 2, 14, 4, 5, 7, 1, 13, 9, 8, 6, 0, 3]	69.0	diterima
86	[11, 12, 10, 2, 14, 4, 0, 7, 1, 13, 9, 8, 6, 5, 3]	62.0	-	-	[11, 12, 10, 2, 14, 4, 0, 7, 1, 13, 9, 8, 6, 5, 3]	62.0	diterima
87	[11, 12, 10, 2, 14, 3, 0, 7, 1, 13, 9, 8, 6, 5, 4]	67.0	0.9994557664643106	0.6550704772366452	[11, 12, 10, 2, 14, 3, 0, 7, 1, 13, 9, 8, 6, 5, 4]	67.0	diterima
88	[11, 12, 10, 2, 14, 3, 0, 7, 5, 13, 9, 8, 6, 1, 4]	70.0	0.999673097477602	0.5541384187170802	[11, 12, 10, 2, 14, 3, 0, 7, 5, 13, 9, 8, 6, 1, 4]	70.0	diterima
89	[11, 12, 10, 2, 14, 3, 0, 7, 5, 13, 4, 8, 6, 1, 9]	63.0	-	-	[11, 12, 10, 2, 14, 3, 0, 7, 5, 13, 4, 8, 6, 1, 9]	63.0	diterima
90	[11, 3, 10, 2, 14, 12, 0, 7, 5, 13, 4, 8, 6, 1, 9]	57.0	-	-	[11, 3, 10, 2, 14, 12, 0, 7, 5, 13, 4, 8, 6, 1, 9]	57.0	diterima
91	[11, 3, 10, 2, 14, 12, 0, 9, 5, 13, 4, 8, 6, 1, 7]	52.0	-	-	[11, 3, 10, 2, 14, 12, 0, 9, 5, 13, 4, 8, 6, 1, 7]	52.0	diterima
92	[11, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 6, 1, 7]	52.0	1.0	0.5133777603963896	[11, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 6, 1, 7]	52.0	diterima
93	[7, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 6, 1, 11]	61.0	0.999014698741427	0.5662466741383766	[7, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 6, 1, 11]	61.0	diterima
94	[6, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 7, 1, 11]	53.0	-	-	[6, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 8, 7, 1, 11]	53.0	diterima
95	[6, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 7, 8, 1, 11]	56.0	0.9996708003573552	0.35215220619852106	[6, 3, 10, 2, 14, 12, 0, 9, 4, 13, 5, 7, 8, 1, 11]	56.0	diterima
96	[6, 3, 10, 2, 14, 1, 0, 9, 4, 13, 5, 7, 8, 12, 11]	55.0	-	-	[6, 3, 10, 2, 14, 1, 0, 9, 4, 13, 5, 7, 8, 12, 11]	55.0	diterima
97	[6, 3, 10, 2, 14, 9, 0, 1, 4, 13, 5, 7, 8, 12, 11]	54.0	-	-	[6, 3, 10, 2, 14, 9, 0, 1, 4, 13, 5, 7, 8, 12, 11]	54.0	diterima
98	[6, 3, 10, 2, 0, 9, 14, 1, 4, 13, 5, 7, 8, 12, 11]	55.0	0.9998899248650174	0.6760974762760603	[6, 3, 10, 2, 0, 9, 14, 1, 4, 13, 5, 7, 8, 12, 11]	55.0	diterima
99	[6, 3, 10, 2, 0, 9, 14, 1, 4, 13, 5, 7, 8, 12, 11]	55.0	1.0	0.7092434437862031	[6, 3, 10, 2, 0, 9, 14, 1, 4, 13, 5, 7, 8, 12, 11]	55.0	diterima
100	[1, 3, 10, 2, 0, 9, 14, 6, 4, 13, 5, 7, 8, 12, 11]	54.0	-	-	[1, 3, 10, 2, 0, 9, 14, 6, 4, 13, 5, 7, 8, 12, 11]	54.0	diterima
101	[1, 3, 10, 14, 0, 9, 2, 6, 4, 13, 5, 7, 8, 12, 11]	53.0	-	-	[1, 3, 10, 14, 0, 9, 2, 6, 4, 13, 5, 7, 8, 12, 11]	53.0	diterima
102	[1, 13, 10, 14, 0, 9, 2, 6, 4, 3, 5, 7, 8, 12, 11]	52.0	-	-	[1, 13, 10, 14, 0, 9, 2, 6, 4, 3, 5, 7, 8, 12, 11]	52.0	diterima
103	[1, 13, 10, 14, 0, 9, 2, 5, 4, 3, 6, 7, 8, 12, 11]	55.0	0.999668155308408	0.6597808589088849	[1, 13, 10, 14, 0, 9, 2, 5, 4, 3, 6, 7, 8, 12, 11]	55.0	diterima
104	[1, 13, 10, 14, 12, 9, 2, 5, 4, 3, 6, 7, 8, 0, 11]	49.0	-	-	[1, 13, 10, 14, 12, 9, 2, 5, 4, 3, 6, 7, 8, 0, 11]	49.0	diterima
105	[1, 13, 10, 14, 12, 11, 2, 5, 4, 3, 6, 7, 8, 0, 9]	61.0	0.9986706261581617	0.6240706765878056	[1, 13, 10, 14, 12, 11, 2, 5, 4, 3, 6, 7, 8, 0, 9]	61.0	diterima
106	[1, 13, 10, 14, 12, 11, 9, 5, 4, 3, 6, 7, 8, 0, 2]	54.0	-	-	[1, 13, 10, 14, 12, 11, 9, 5, 4, 3, 6, 7, 8, 0, 2]	54.0	diterima
107	[1, 13, 10, 14, 12, 11, 9, 6, 4, 3, 5, 7, 8, 0, 2]	48.0	-	-	[1, 13, 10, 14, 12, 11, 9, 6, 4, 3, 5, 7, 8, 0, 2]	48.0	diterima
108	[1, 7, 10, 14, 12, 11, 9, 6, 4, 3, 5, 13, 8, 0, 2]	44.0	-	-	[1, 7, 10, 14, 12, 11, 9, 6, 4, 3, 5, 13, 8, 0, 2]	44.0	diterima
109	[1, 7, 10, 14, 12, 0, 9, 6, 4, 3, 5, 13, 8, 11, 2]	51.0	0.9992212077297955	0.38352794926597644	[1, 7, 10, 14, 12, 0, 9, 6, 4, 3, 5, 13, 8, 11, 2]	51.0	diterima
110	[1, 7, 10, 14, 12, 11, 9, 6, 4, 3, 5, 13, 8, 0, 2]	44.0	-	-	[1, 7, 10, 14, 12, 11, 9, 6, 4, 3, 5, 13, 8, 0, 2]	44.0	diterima
111	[1, 7, 10, 14, 12, 11, 9, 13, 4, 3, 5, 6, 8, 0, 2]	52.0	0.9991082193378191	0.004356885222643991	[1, 7, 10, 14, 12, 11, 9, 13, 4, 3, 5, 6, 8, 0, 2]	52.0	diterima
112	[1, 7, 10, 14, 12, 11, 9, 13, 4, 3, 5, 6, 0, 8, 2]	47.0	-	-	[1, 7, 10, 14, 12, 11, 9, 13, 4, 3, 5, 6, 0, 8, 2]	47.0	diterima
113	[1, 4, 10, 14, 12, 11, 9, 13, 7, 3, 5, 6, 0, 8, 2]	58.0	0.9987715524982387	0.3446630672311126	[1, 4, 10, 14, 12, 11, 9, 13, 7, 3, 5, 6, 0, 8, 2]	58.0	diterima
114	[1, 4, 10, 14, 0, 11, 9, 13, 7, 3, 5, 6, 12, 8, 2]	53.0	-	-	[1, 4, 10, 14, 0, 11, 9, 13, 7, 3, 5, 6, 12, 8, 2]	53.0	diterima
115	[1, 4, 10, 14, 0, 11, 9, 3, 7, 13, 5, 6, 12, 8, 2]	54.0	0.9998880367447385	0.4807832755195566	[1, 4, 10, 14, 0, 11, 9, 3, 7, 13, 5, 6, 12, 8, 2]	54.0	diterima
116	[1, 4, 10, 14, 0, 11, 9, 3, 7, 13, 5, 6, 12, 8, 2]	54.0	1.0	0.2390603579197561	[1, 4, 10, 14, 0, 11, 9, 3, 7, 13, 5, 6, 12, 8, 2]	54.0	diterima
117	[1, 4, 10, 14, 0, 11, 9, 3, 7, 2, 5, 6, 12, 8, 13]	65.0	0.9987666294382447	0.7199695527329244	[1, 4, 10, 14, 0, 11, 9, 3, 7, 2, 5, 6, 12, 8, 13]	65.0	diterima
118	[1, 4, 10, 0, 14, 11, 9, 3, 7, 2, 5, 6, 12, 8, 13]	73.0	0.999101954643322	0.04712322718270212	[1, 4, 10, 0, 14, 11, 9, 3, 7, 2, 5, 6, 12, 8, 13]	73.0	diterima
119	[1, 4, 10, 0, 14, 2, 9, 3, 7, 11, 5, 6, 12, 8, 13]	74.0	0.9998875877950778	0.4671275203085018	[1, 4, 10, 0, 14, 2, 9, 3, 7, 11, 5, 6, 12, 8, 13]	74.0	diterima
